census_tract,metres_cadastre,emissions_de_co2,qual_energia,qual_emissions,data_entrada,motiu,us_edifici,zona_climatica,energia_primaria,cost_energia
1707903003,45,60.84,G,E,2025-09-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,359.18,29.15
1707902011,37,42.82,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,231.12,16.13
1707902006,70,51.78,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,245.21,12.56
1707903002,70,46.45,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,218.66,12.03
1707903010,84.24,56.49,F,E,2018-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,293.08,1590.6
1707902015,74,58.47,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,276.96,14.2
1707903011,56,62.14,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,294.71,15.17
1707902011,50,45.43,E,E,2022-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,215.77,11.15
1707902010,64,37.82,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,194.31,12.25
1707903019,38,37.8,E,E,2024-09-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,179.56,9.29
1707903016,57.89,65.96,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,389.41,1829.43
1707902016,243,44.18,E,E,2025-04-01,Certificació voluntària,Habitatge unifamiliar,D2,260.81,21.16
1707902006,72.75,71.17,G,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,337.57,1264.07
1707903019,135,40.12,E,E,2018-08-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,190.92,1339.36
1707903010,131.75,71.14,G,F,2018-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,336.87,2273.36
1707902010,79,40.3,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,191.09,9.82
1707906001,90,59.21,E,E,,Compravenda,Habitatge unifamiliar,D2,303.19,18.98
1707902011,1960,23.15,E,D,,Altres (cap de les anteriores opcions),Bloc d'habitatges plurifamiliar,D2,104.61,NaN
1707906002,65.91,19.66,D,C,2018-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,93.9,324.84
1707901003,75,29.82,E,C,2020-09-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,176.06,14.29
1707903009,65,48.29,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,245.23,15.07
1707903003,786,31.34,E,E,,Lloguer,Bloc d'habitatges,D2,148.39,1.09
1707903002,62,53.45,D,G,,Lloguer,Terciari,D2,315.53,25.61
1707904001,45.6,63.3,F,F,,Lloguer,Terciari,D2,373.71,1382.91
1707906002,79,70.58,G,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,333.64,17
1707906004,70,17.99,D,,,Compravenda,Habitatge individual en bloc d'habitatges,D2,81.25,303.13
1707904001,50,52.1,E,E,2016-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,247,612.42
1707901002,159.09,76.07,F,E,,Lloguer,Habitatge unifamiliar,D2,360.27,2895.41
1707903010,1498,49.77,D,C,2025-06-01,Altres (cap de les anteriores opcions),Terciari,D2,293.82,23.84
1707906004,101,44.4,E,E,2016-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,209.8,1081.05
1707903004,84,53.2,D,D,,Lloguer,Terciari,D2,304.71,1985.4
1707902018,98,46.91,E,E,2024-09-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,222.12,11.37
1707904001,66,48.75,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,241.29,13.94
1707902011,54,63.86,D,C,2018-11-01,Lloguer,Terciari,D2,377,1659.16
1707903009,65,48.08,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,228.27,11.78
1707903004,50.51,18.62,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,90.66,NaN
1707902006,73,65.04,G,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,308.62,15.9
1707902007,128,27.1,E,D,2018-06-01,Lloguer,Terciari,D2,154.31,1470.34
1707902001,149,52.31,E,F,,Certificació voluntària,Terciari,D2,257.87,14.74
1707903015,110,41.71,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,198.99,10.41
1707903007,54,74.36,G,G,2024-05-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,352.24,18.06
1707902015,43.38,43.4,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,206.2,463.88
1707902011,36.95,71.6,G,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,357.15,777.05
1707903011,53,52.8,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,252.7,13.35
1707903021,88,33.25,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,157.46,8.07
1707902005,360,34.73,C,E,2018-10-01,Lloguer,Terciari,D2,164.69,3049.78
1707903004,56,38.21,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,180.95,507.69
1707903011,70,60.47,E,D,,Lloguer,Terciari,D2,318.59,1483.88
1707902011,63,77.8,G,E,2019-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,399.21,25.1
1707903014,84,50.63,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,239.79,12.29
1707904001,104.7,47.97,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,227.35,1186.97
1707902020,167,44.78,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,212.97,771.66
1707902011,80,45.43,E,E,2019-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,215.58,11.11
1707901004,65,27.12,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,136.33,8.18
1707902003,72.1,54.4,F,C,2016-02-01,Lloguer,Terciari,D2,321.1,NaN
1707905006,57,38.97,F,E,2025-09-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,218.97,16.43
1707901004,62,76.06,G,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,361.4,18.69
1707903014,71,55.3,E,E,2019-09-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,262.4,NaN
1707904002,102,27.4,D,D,2025-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,129.95,6.68
1707903002,103,36.09,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,171.14,8.8
1707902011,52,70.01,G,E,2023-05-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,355.75,21.89
1707902021,109,42.58,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,207.66,11.55
1707904002,167,2.11,A,B,2023-03-01,Altres (cap de les anteriores opcions),Habitatge unifamiliar,D2,12.48,1.01
1707903018,96.61,52.08,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,246.11,1210.66
1707903006,74,69.08,G,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,340.03,19.37
1707903003,250.53,86.29,E,G,2016-09-01,Lloguer,Terciari,D2,346.34,4996.08
1707903011,74,56.01,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,265.59,13.66
1707902019,101,29.54,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,151.65,9.55
1707903012,75,28.4,D,D,2022-04-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,135.23,7.04
1707906001,34,49.45,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,265.11,18.26
1707906001,60,65.9,E,G,,Compravenda,Terciari,D2,389.04,31.57
1707902019,79.05,58.28,E,E,2018-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,276.53,1126.02
1707903021,59.37,41.38,E,E,2018-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,196.17,598.46
1707905003,41,68.79,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,356.28,22.87
1707902008,76,46.96,D,E,,Lloguer,Terciari,D2,233.24,13.59
1707902011,32.84,77.25,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,456.03,1204.97
1707903003,76.4,49.96,E,E,2018-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,236.36,922.33
1707903003,47,62.13,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,330.49,22.41
1707902004,87.69,72.6,G,F,2016-01-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,355.7,394.07
1707903002,77.7,53.5,G,F,2017-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,253.03,991.29
1707903013,76,32.74,E,D,2024-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,193.3,15.69
1707901001,49.2,36.32,E,E,2017-01-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,171.92,NaN
1707903012,82.12,43.6,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,206.79,NaN
1707903018,91.28,37.35,E,E,2017-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,176.71,811.42
1707906001,113.6,52.25,E,E,2018-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,247.72,1446.42
1707901004,104,61.44,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,290.65,14.85
1707904002,75,49.77,E,E,2021-08-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,236.5,12.23
1707903012,66,66.21,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,314.4,1202.56
1707902006,62,48.93,G,E,2019-05-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,242.44,14.04
1707903015,60,27.05,D,C,2024-08-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,129.33,6.81
1707903010,86,41.69,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,197.14,10.06
1707902017,90,68.06,E,E,2018-04-01,Compravenda,Habitatge unifamiliar,D2,322.85,1495.82
1707903001,55,59.8,G,E,2025-09-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,353.02,28.65
1707903014,64,38.52,E,D,2024-05-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,227.37,18.45
1707902006,134,62.97,E,E,2023-12-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,297.44,15.12
1707902009,87.9,39.1,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,185.3,808.47
1707903014,71,38.46,E,D,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,182.23,9.35
1707903010,71,27.11,D,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,136.19,8.15
1707901004,85,31.94,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,153.52,10.63
1707903003,73,43.49,E,E,2021-05-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,256.73,20.83
1707902011,97,69.78,F,E,2021-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,330.29,16.9
1707902012,63,50.48,G,F,,Lloguer,Terciari,D2,297.99,1523.48
1707903021,79,20.68,D,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,98.67,NaN
1707902010,49.74,17.8,D,,2015-09-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,82.9,255.35
1707902006,65.1,68.56,F,F,2017-09-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,324.86,1085.06
1707903013,70.52,50.7,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,256.5,1101.94
1707903003,95,48.65,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,229.86,11.69
1707903005,51,61.58,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,291.42,759.71
1707906002,47,65.25,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,385.17,1469.11
1707903007,59.58,73.23,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,346.27,1041.25
1707905005,105,41.84,D,E,,Lloguer,Habitatge unifamiliar,D2,198.65,10.26
1707905004,176,66.21,E,E,,Compravenda,Habitatge unifamiliar,D2,314.67,51531.83
1707903014,81,33.22,D,D,,Lloguer,Terciari,D2,159.23,8.44
1707903012,75,59.85,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,283.42,14.51
1707903002,56,41.25,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,195.12,9.96
1707904001,55,18.03,D,D,2025-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,106.45,8.64
1707901003,94.73,87.74,G,F,2016-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,517.98,3982.06
1707903019,79.05,59.21,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,280.35,1134.64
1707901005,64,67.59,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,320.47,183.72
1707903003,149.16,78.2,G,G,2016-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,370.2,2825.01
1707903005,70,29.62,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,141.3,517.46
1707904001,58,37.36,F,E,2019-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,220.54,17.61
1707905006,170,30.95,D,D,,Lloguer,Habitatge unifamiliar,D2,147.63,7.72
1707903021,46,56.51,E,E,2017-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,267.77,631.95
1707903011,82,19.29,D,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,91.1,4.63
1707903016,73,21.1,D,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,101.91,5.52
1707902005,86,36.9,E,E,2016-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,179.85,990.72
1707902006,90,52.72,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,250.39,12.94
1707905001,269,32.3,E,E,,Lloguer,Habitatge unifamiliar,D2,189.21,15.18
1707903018,45.05,22.6,E,E,2015-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,107.66,292.52
1707902014,248,29.51,D,D,,Compravenda,Habitatge unifamiliar,D2,140.39,1807.47
1707903013,64.51,77.3,G,G,,Lloguer,Habitatge individual en bloc d'habitatges,D2,381.1,NaN
1707905001,214,23.08,D,C,,Certificació voluntària,Habitatge unifamiliar,D2,136.26,11.06
1707901001,27.7,74.75,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,379.41,644.99
1707902010,69,18.34,D,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,86.85,4.35
1707903004,102,30.56,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,144.39,7.35
1707902011,101,33.1,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,156.6,790.86
1707906001,88,34.47,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,164.53,8.62
1707902015,130.49,85,G,G,,Lloguer,Habitatge unifamiliar,D2,324.6,26830.46
1707902007,93.8,42.48,E,E,2017-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,211.85,1169.5
1707905001,187,54.02,E,E,2025-05-01,Lloguer,Habitatge unifamiliar,D2,255.57,13.06
1707903020,73.24,56.84,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,269.22,1010.81
1707902018,52,52.2,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,247.16,12.65
1707903021,74,53.41,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,252.87,958.03
1707903014,99,38.75,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,184.44,9.59
1707902011,113,36.63,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,173.33,8.86
1707903003,105,30.79,E,D,2023-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,147.08,7.73
1707903019,40,57.06,F,E,2021-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,306.82,21.25
1707903021,53.55,54.8,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,295.28,4809.96
1707905003,73.95,53.45,E,E,2017-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,253.25,944.72
1707904002,82,53.27,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,253.46,13.16
1707903002,76,64.48,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,305.49,1190.85
1707902005,36,52.34,F,D,2025-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,308.98,25.08
1707902022,42,54.34,F,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,320.79,26.03
1707903020,45,20.77,D,A,,Compravenda,Habitatge individual en bloc d'habitatges,D2,117.12,8.84
1707903002,40,53.72,G,E,2024-12-01,Sol·licitud d'ajuts,Habitatge individual en bloc d'habitatges,D2,256.21,13.4
1707904001,512,35.18,E,D,,Altres (cap de les anteriores opcions),Bloc d'habitatges,D2,184.39,0.01
1707903016,112,40.97,F,D,2019-10-01,Compravenda,Terciari,D2,235.33,18.31
1707903012,21,81.57,F,D,2024-08-01,Compravenda,Terciari,D2,436.8,30.02
1707906002,96,64.7,F,E,,Compravenda,Habitatge unifamiliar,D2,311.5,1535.32
1707903016,54.85,49.13,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,265.42,1003.95
1707902011,104,51.18,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,242.49,12.44
1707902006,145,38.47,C,G,,Lloguer,Terciari,D2,204.57,2010.51
1707903002,105,56.58,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,268.36,13.81
1707903011,67,29.05,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,137.68,459.67
1707905002,55,52.25,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,248.04,12.8
1707902003,1256,60.9,F,F,,Altres (cap de les anteriores opcions),Bloc d'habitatges plurifamiliar,D2,288.32,1853.14
1707903009,63,42.25,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,201.23,10.48
1707902011,31,60.74,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,321.6,21.61
1707903007,58,53.21,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,252.11,747.4
1707903008,67,35.85,E,D,2025-02-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,170.09,8.76
1707905006,100,79.56,G,G,2020-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,376.34,19.21
1707903007,68,64.32,F,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,304.83,15.65
1707903005,114.35,56.9,F,D,,Lloguer,Terciari,D2,335.8,NaN
1707903015,60,47.61,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,225.39,11.53
1707902013,159,19.95,E,C,,Lloguer,Terciari,D2,117.75,9.56
1707903015,49,51.25,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,249.51,11.96
1707905005,65,63.42,F,E,,Compravenda,Habitatge unifamiliar,D2,300.57,15.43
1707905001,162.23,55.11,E,E,2017-11-01,Compravenda,Habitatge unifamiliar,D2,260.41,2150.4
1707902022,61,27.88,D,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,132.26,6.81
1707902019,61,23.96,D,C,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,113.43,5.81
1707902001,44,82.09,E,D,2017-05-01,Compravenda,Terciari,D2,484.62,1730.41
1707905002,57.43,44.18,E,E,2017-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,218.97,728.93
1707901003,36,37.7,E,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,222.6,NaN
1707905001,115.2,52.04,E,E,2017-11-01,Compravenda,Habitatge unifamiliar,D2,247.3,1474.47
1707902003,69.8,42.08,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,199.33,713.23
1707904001,48,29.88,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,142.28,7.4
1707906001,78,58.01,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,274.46,1093.59
1707906002,68,50.47,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,256.82,15.85
1707901001,96,56.01,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,265.32,13.6
1707902009,137,24.49,D,C,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,135.63,9.92
1707903003,48.47,54.26,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,284.64,909.81
1707902007,70,58.12,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,275.54,14.16
1707902012,49,70.73,G,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,336.16,3.17
1707906002,54.75,16.38,C,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,77.95,221.75
1707905003,58,57.07,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,296.25,19.11
1707903011,105,58.55,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,277.96,14.34
1707906004,97,29.08,E,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,147.07,8.95
1707902020,68,36.33,E,D,2021-08-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,186.8,11.8
1707904001,82,27.2,E,C,2022-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,146.62,10.21
1707902018,87,58.71,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,283.99,15.45
1707905002,52,54.76,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,259.87,13.4
1707903005,80,37.97,E,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,183.24,9.91
1707905006,76,49.2,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,232.82,11.9
1707903002,64.93,56.18,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,266.26,862.56
1707902009,92.72,37.28,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,194.5,1175.94
1707903018,52,22.06,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,105.41,5.55
1707902007,105,28.21,E,D,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,156.18,11.42
1707906005,70,56.69,E,E,2020-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,269.38,13.94
1707903014,65,64.12,F,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,303.67,15.56
1707906004,85.31,51.5,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,244.2,1073.76
1707902002,78.55,52.5,E,E,2018-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,254.36,1091.73
1707902008,79.81,10.6,B,B,2018-02-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,51.42,224.95
1707902010,35,54.17,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,319.8,25.95
1707902003,31,72.96,G,B,,Lloguer,Terciari,D2,426.9,34.18
