lon,price,year_available,rooms,elevator,lat,floors,area,census_tract_INE,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia,has_education_within_500m,has_food_within_500m,has_health_within_500m,has_mobility_within_500m,has_public_service_within_500m,renda_med,renda_mediana,gini,p80_p20,pct_65_plus,pct_under18,pct_single_household,sector_oficial,ingresos_otros_prest,ingresos_otros,ingresos_pensiones,ingresos_desempleo,ingresos_salario,p80_p20.1,gini.1,renda_med.1,renda_mediana.1,renta_bruta_hogar,renta_bruta_persona,renta_neta_hogar,renta_neta_persona,edad_media,poblacion,pct_single_household.1,pct_65_plus.1,pct_espanola,pct_under18.1,tamany_mitja_hogar,has_education_within_500m,education_count_within_500m,has_food_within_500m,food_count_within_500m,has_health_within_500m,health_count_within_500m,has_mobility_within_500m,mobility_count_within_500m,has_public_service_within_500m,public_service_count_within_500m
2.820337,3300,2026,3.0,False,41.978387,0.0,131,1707902004,Eixample,65.0,47.64,F,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,9,1,28,1,22,1,24,1,4
2.824952,1350,2026,2.0,True,41.983937,1.0,58,1707901001,Centre,62.0,73.03,G,1,1,1,1,1,27933.0,22050.0,37.4,3.1,10.4,13.6,43.6,Barri Vell,2.3,23.1,11.1,1.3,62.2,3.1,37.4,27933.0,22050.0,56064.0,25401.0,43205.0,19575.0,39.5,1055.0,43.6,10.4,74.0,13.6,2.1,1,4,1,13,1,9,1,26,1,15
2.824881,2700,2026,3.0,True,41.975497,1.0,120,1707901003,Centre,125.0,74.7,G,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme,2.7,14.0,16.9,1.2,65.3,2.3,30.1,27181.0,24150.0,57374.0,23819.0,44793.0,18596.0,41.7,1402.0,34.3,17.5,80.8,15.3,2.4,1,4,1,10,1,9,1,14,1,4
2.824881,2700,2026,3.0,True,41.975497,5.0,120,1707901003,Centre,125.0,74.7,G,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme,2.7,14.0,16.9,1.2,65.3,2.3,30.1,27181.0,24150.0,57374.0,23819.0,44793.0,18596.0,41.7,1402.0,34.3,17.5,80.8,15.3,2.4,1,4,1,10,1,9,1,14,1,4
2.824881,2400,2026,2.0,True,41.975497,1.0,45,1707901003,Centre,125.0,74.7,G,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme,2.7,14.0,16.9,1.2,65.3,2.3,30.1,27181.0,24150.0,57374.0,23819.0,44793.0,18596.0,41.7,1402.0,34.3,17.5,80.8,15.3,2.4,1,4,1,10,1,9,1,14,1,4
2.820898,550,2026,1.0,True,41.983506,1.0,55,1707903001,Centre,77.0,48.51,E,1,1,1,1,1,33181.0,24850.0,37.8,3.3,18.0,16.1,42.0,Mercadal,2.3,29.8,15.7,0.8,51.4,3.3,37.8,33181.0,24850.0,68809.0,30321.0,51988.0,22909.0,41.1,1209.0,42.0,18.0,77.2,16.1,2.2,1,5,1,15,1,22,1,27,1,10
2.82045,1790,2026,2.0,True,41.977527,6.0,104,1707902004,Eixample,65.0,47.64,F,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,8,1,29,1,21,1,22,1,4
2.813302,1000,2026,2.0,True,41.981401,2.0,89,1707903020,Eixample,161.0,42.88,E,1,1,1,1,1,29714.0,26250.0,29.7,2.7,19.7,15.0,30.5,Eixample Nord,2.6,12.4,19.3,1.2,64.5,2.7,29.7,29714.0,26250.0,64638.0,25951.0,50160.0,20138.0,42.9,1363.0,30.5,19.7,86.4,15.0,2.5,1,6,1,11,1,7,1,18,1,1
2.824916,1287,2026,2.0,True,41.984325,1.0,80,1707904001,Centre,55.0,31.52,E,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,13,1,9,1,25,1,17
2.820586,1735,2026,1.0,True,41.978459,1.0,73,1707902004,Eixample,65.0,47.64,F,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,9,1,28,1,22,1,22,1,4
2.820963,1100,2026,2.0,True,41.970637,4.0,75,1707902010,Eixample,58.0,56.65,E,1,1,1,1,1,26524.0,24150.0,26.2,2.2,15.4,16.0,34.1,Eixample Sud,2.7,9.0,14.6,1.1,72.6,2.2,26.2,26524.0,24150.0,54838.0,23321.0,43206.0,18374.0,41.6,2364.0,34.1,15.4,88.0,16.0,2.3,1,8,1,8,1,5,1,10,1,3
2.818438,1400,2026,3.0,False,41.98007,0.0,120,1707902003,Eixample,140.0,11.92,C,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,5,1,17,1,23,1,40,1,5
2.812528,1250,2026,3.0,True,41.965464,5.0,129,1707902022,Eixample,77.0,29.07,E,1,1,1,1,1,22795.0,21700.0,30.0,2.6,7.5,24.7,30.4,Eixample Sud,3.3,8.3,7.6,1.4,79.4,2.6,30.0,22795.0,21700.0,51314.0,18971.0,40473.0,14963.0,34.5,1942.0,30.4,7.5,78.9,24.7,2.7,1,3,1,4,1,1,1,16,1,1
2.824916,1500,2026,2.0,False,41.984325,0.0,70,1707904001,Centre,55.0,31.52,E,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,13,1,9,1,25,1,17
2.824916,1800,2026,2.0,False,41.984325,0.0,70,1707904001,Centre,55.0,31.52,E,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,13,1,9,1,25,1,17
2.818438,1500,2026,3.0,True,41.98007,3.0,100,1707902003,Eixample,140.0,11.92,C,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,5,1,17,1,23,1,40,1,5
2.824916,1150,2026,3.0,True,41.984325,5.0,90,1707904001,Centre,55.0,31.52,E,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,13,1,9,1,25,1,17
2.82045,1150,2026,3.0,False,41.977527,0.0,65,1707902004,Eixample,65.0,47.64,F,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,8,1,29,1,21,1,22,1,4
2.821332,1050,2026,3.0,True,41.976658,4.0,59,1707902006,Eixample,121.0,37.44,E,1,1,1,1,1,27935.0,24850.0,31.6,2.9,19.9,15.2,34.6,Eixample Nord,2.4,19.5,21.4,1.1,55.7,2.9,31.6,27935.0,24850.0,60510.0,25054.0,46079.0,19079.0,42.5,2154.0,34.6,19.9,80.8,15.2,2.4,1,7,1,25,1,22,1,21,1,3
2.824947,1200,2026,3.0,True,41.984754,3.0,75,1707904001,Centre,55.0,31.52,E,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,14,1,9,1,26,1,17
2.819173,1130,2026,3.0,False,41.984809,1.0,110,1707903003,Eixample,93.0,40.69,E,1,1,1,1,1,29305.0,24850.0,33.8,3.1,14.0,16.8,34.9,Eixample Nord,2.6,20.0,12.8,1.0,63.6,3.1,33.8,29305.0,24850.0,62744.0,26319.0,47990.0,20130.0,39.8,2603.0,34.9,14.0,77.8,16.8,2.4,1,5,1,12,1,19,1,20,1,5
2.818438,1500,2026,2.0,True,41.98007,2.0,60,1707902003,Eixample,140.0,11.92,C,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,5,1,17,1,23,1,40,1,5
2.824916,690,2026,2.0,False,41.984325,1.0,65,1707904001,Centre,55.0,31.52,E,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,13,1,9,1,25,1,17
2.824916,1600,2026,3.0,False,41.984325,3.0,62,1707904001,Centre,55.0,31.52,E,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,13,1,9,1,25,1,17
2.809759,1290,2026,3.0,True,41.969428,2.0,97,1707903012,Eixample,60.0,40.66,F,1,1,1,1,0,17848.0,16450.0,28.5,2.6,15.6,18.5,19.8,Eixample Sud,5.0,7.0,20.9,2.8,64.3,2.6,28.5,17848.0,16450.0,43503.0,13694.0,36846.0,11598.0,40.2,2749.0,19.8,15.6,69.3,18.5,3.1,1,5,1,8,1,1,1,8,0,0
2.817763,900,2026,1.0,True,41.970037,4.0,70,1707902021,Eixample,85.0,47.33,E,1,1,1,1,1,26810.0,23450.0,29.5,2.5,20.4,19.2,36.5,Eixample Sud,2.9,12.3,20.2,1.0,63.6,2.5,29.5,26810.0,23450.0,57857.0,23686.0,44816.0,18348.0,42.7,1659.0,36.5,20.4,83.1,19.2,2.4,1,5,1,7,1,4,1,10,1,3
2.824236,990,2026,2.0,False,41.987702,1.0,80,1707904001,Centre,55.0,31.52,E,0,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,0,0,1,8,1,5,1,25,1,8
2.821806,1200,2026,2.0,False,41.97593,0.0,80,1707902006,Eixample,121.0,37.44,E,1,1,1,1,1,27935.0,24850.0,31.6,2.9,19.9,15.2,34.6,Eixample Nord,2.4,19.5,21.4,1.1,55.7,2.9,31.6,27935.0,24850.0,60510.0,25054.0,46079.0,19079.0,42.5,2154.0,34.6,19.9,80.8,15.2,2.4,1,8,1,24,1,15,1,20,1,4
2.824881,1125,2026,3.0,True,41.975497,3.0,128,1707901003,Centre,125.0,74.7,G,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme,2.7,14.0,16.9,1.2,65.3,2.3,30.1,27181.0,24150.0,57374.0,23819.0,44793.0,18596.0,41.7,1402.0,34.3,17.5,80.8,15.3,2.4,1,4,1,10,1,9,1,14,1,4
2.818438,1200,2026,3.0,True,41.98007,5.0,94,1707902003,Eixample,140.0,11.92,C,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,5,1,17,1,23,1,40,1,5
2.81618835212095,1145,2015,2.0,False,41.96831834614794,1.0,62,1707902011,Eixample,50.32,44.87,E,1,1,1,1,1,18387.0,17150.0,31.6,2.9,10.4,20.1,30.7,Eixample Sud,2.4,8.3,14.8,2.2,72.3,2.9,31.6,18387.0,17150.0,36878.0,14806.0,30535.0,12260.0,36.9,2308.0,30.7,10.4,80.7,20.1,2.5,1,3,1,5,1,2,1,10,1,1
2.821103252802676,695,2015,2.0,True,41.970975172362095,4.0,67,1707902010,Eixample,49.74,17.8,D,1,1,1,1,1,20393.0,19250.0,29.0,2.5,11.4,22.8,31.3,Eixample Sud,1.5,9.5,13.9,1.7,73.4,2.5,29.0,20393.0,19250.0,41616.0,16826.0,33695.0,13624.0,37.7,2337.0,31.3,11.4,87.8,22.8,2.5,1,7,1,8,1,6,1,10,1,4
2.812299762401602,755,2015,4.0,True,41.97679272113668,2.0,91,1707903016,Eixample,79.0,43.2,E,1,1,1,1,1,17367.0,15750.0,33.4,3.5,17.3,16.5,25.7,Eixample Nord,3.3,7.6,25.6,2.0,61.6,3.5,33.4,17367.0,15750.0,38054.0,13829.0,31905.0,11595.0,41.9,1618.0,25.7,17.3,76.9,16.5,2.7,1,4,1,14,1,7,1,41,1,1
2.8198154942802613,755,2015,3.0,False,41.9849382463009,1.0,104,1707903003,Eixample,79.0,43.2,E,1,1,1,1,1,21953.0,18550.0,36.2,3.4,14.9,17.5,37.4,Eixample Nord,2.0,20.9,15.3,1.2,60.6,3.4,36.2,21953.0,18550.0,44131.0,19017.0,34815.0,15003.0,39.9,2092.0,37.4,14.9,80.7,17.5,2.3,1,4,1,11,1,19,1,22,1,5
2.818296888203712,1945,2015,3.0,True,41.97997409863509,5.0,105,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord,2.6,20.2,18.6,1.1,57.6,3.6,36.6,24226.0,20650.0,48876.0,21271.0,38030.0,16551.0,41.6,909.0,40.1,19.3,85.7,18.7,2.3,1,5,1,16,1,24,1,46,1,5
2.8206348259195315,2255,2015,2.0,True,41.97835853449101,1.0,84,1707902004,Eixample,79.0,43.2,E,1,1,1,1,1,23984.0,20650.0,34.6,3.2,22.8,15.4,30.5,Eixample Nord,1.8,23.9,20.2,0.7,53.4,3.2,34.6,23984.0,20650.0,50484.0,20416.0,39797.0,16094.0,44.4,1613.0,30.5,22.8,85.3,15.4,2.4,1,9,1,28,1,23,1,21,1,4
2.8127156771181903,1215,2015,4.0,True,41.96551156190732,1.0,133,1707902022,Eixample,59.32,18.93,D,1,1,1,1,1,17679.0,16450.0,31.5,2.8,5.2,25.2,28.7,Eixample Sud,2.2,8.0,6.5,2.4,80.9,2.8,31.5,17679.0,16450.0,35523.0,13972.0,29432.0,11576.0,32.0,1487.0,28.7,5.2,79.8,25.2,2.5,1,3,1,4,1,1,1,16,1,1
2.825305768489336,865,2015,2.0,True,41.98421155123378,1.0,67,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell,1.3,24.6,12.7,1.7,59.7,3.9,40.6,19189.0,15750.0,35873.0,16771.0,28724.0,13429.0,39.0,968.0,47.7,11.5,66.1,13.9,2.1,1,4,1,12,1,9,1,23,1,15
2.8242998038730422,810,2015,1.0,False,41.986325092441234,2.0,44,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell,1.3,24.6,12.7,1.7,59.7,3.9,40.6,19189.0,15750.0,35873.0,16771.0,28724.0,13429.0,39.0,968.0,47.7,11.5,66.1,13.9,2.1,1,5,1,15,1,8,1,21,1,14
2.824922555643657,1355,2015,3.0,False,41.984394802863406,3.0,58,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell,1.3,24.6,12.7,1.7,59.7,3.9,40.6,19189.0,15750.0,35873.0,16771.0,28724.0,13429.0,39.0,968.0,47.7,11.5,66.1,13.9,2.1,1,5,1,13,1,9,1,25,1,17
2.8239391385639903,535,2015,2.0,False,41.98782632282998,0.0,70,1707904001,Centre,38.0,43.91,F,0,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell,1.3,24.6,12.7,1.7,59.7,3.9,40.6,19189.0,15750.0,35873.0,16771.0,28724.0,13429.0,39.0,968.0,47.7,11.5,66.1,13.9,2.1,0,0,1,7,1,5,1,25,1,8
2.8221257940692364,855,2015,2.0,True,41.97588776273408,1.0,83,1707902006,Eixample,79.0,43.2,E,1,1,1,1,1,23171.0,19950.0,35.3,3.4,22.4,18.8,33.0,Eixample Nord,1.9,21.6,24.4,1.4,50.6,3.4,35.3,23171.0,19950.0,46954.0,19377.0,37699.0,15557.0,42.8,2035.0,33.0,22.4,83.7,18.8,2.4,1,8,1,23,1,16,1,20,1,4
2.825761378974074,1140,2015,3.0,True,41.98393920603009,2.0,108,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell,1.8,20.4,13.8,2.0,62.1,3.3,39.6,19430.0,15400.0,36349.0,16565.0,28954.0,13196.0,39.1,1020.0,44.6,13.2,84.6,17.2,2.2,1,3,1,11,1,9,1,21,1,14
2.818191583996233,1160,2015,3.0,True,41.98070854091973,2.0,94,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord,2.6,20.2,18.6,1.1,57.6,3.6,36.6,24226.0,20650.0,48876.0,21271.0,38030.0,16551.0,41.6,909.0,40.1,19.3,85.7,18.7,2.3,1,6,1,14,1,23,1,25,1,7
2.8227338216604445,655,2015,3.0,False,41.970030563691374,1.0,100,1707902010,Eixample,49.74,17.8,D,1,1,1,1,1,20393.0,19250.0,29.0,2.5,11.4,22.8,31.3,Eixample Sud,1.5,9.5,13.9,1.7,73.4,2.5,29.0,20393.0,19250.0,41616.0,16826.0,33695.0,13624.0,37.7,2337.0,31.3,11.4,87.8,22.8,2.5,1,9,1,7,1,3,1,11,1,3
2.821331408502167,1195,2015,2.0,True,41.98246999748408,1.0,68,1707903001,Centre,105.0,41.42,E,1,1,1,1,1,24048.0,20650.0,37.0,3.2,20.8,12.7,44.4,Mercadal,2.3,27.8,22.5,1.2,46.2,3.2,37.0,24048.0,20650.0,44064.0,20803.0,35402.0,16714.0,43.6,963.0,44.4,20.8,84.5,12.7,2.1,1,6,1,18,1,25,1,22,1,9
2.8139539703311667,935,2015,4.0,False,41.9790197267976,5.0,111,1707903015,Eixample,84.0,33.98,E,1,1,1,1,1,15650.0,13650.0,34.8,3.1,21.4,15.7,30.9,Eixample Nord,3.2,9.7,28.7,2.1,56.4,3.1,34.8,15650.0,13650.0,31642.0,12674.0,26944.0,10793.0,42.5,1840.0,30.9,21.4,69.0,15.7,2.5,1,5,1,13,1,9,1,48,1,2
2.821473886295387,755,2015,1.0,True,41.97636843328767,2.0,67,1707902006,Eixample,79.0,43.2,E,1,1,1,1,1,23171.0,19950.0,35.3,3.4,22.4,18.8,33.0,Eixample Nord,1.9,21.6,24.4,1.4,50.6,3.4,35.3,23171.0,19950.0,46954.0,19377.0,37699.0,15557.0,42.8,2035.0,33.0,22.4,83.7,18.8,2.4,1,8,1,22,1,18,1,20,1,3
2.81983617547207,605,2015,2.0,False,41.98336324455839,2.0,71,1707903001,Centre,105.0,41.42,E,1,1,1,1,1,24048.0,20650.0,37.0,3.2,20.8,12.7,44.4,Mercadal,2.3,27.8,22.5,1.2,46.2,3.2,37.0,24048.0,20650.0,44064.0,20803.0,35402.0,16714.0,43.6,963.0,44.4,20.8,84.5,12.7,2.1,1,6,1,15,1,25,1,22,1,7
2.832092770762707,1670,2015,4.0,True,41.9950437629678,1.0,302,1707905001,Montjuïc,147.5,45.915,E,0,1,1,1,0,31297.0,26250.0,30.9,2.6,15.7,19.4,12.4,Montjuïc,1.3,25.6,14.6,0.9,57.7,2.6,30.9,31297.0,26250.0,80652.0,27069.0,43873.0,14725.0,41.9,1461.0,12.4,15.7,96.3,19.4,3.0,0,0,1,2,1,1,1,4,0,0
2.8247704346311013,615,2015,1.0,False,41.97722182734759,1.0,50,1707901003,Centre,64.0,48.77,G,1,1,1,1,1,20901.0,17850.0,36.9,3.5,16.8,16.4,36.3,Carme,1.9,15.5,18.7,1.7,62.3,3.5,36.9,20901.0,17850.0,40255.0,17630.0,32452.0,14212.0,41.2,1265.0,36.3,16.8,83.8,16.4,2.2,1,6,1,13,1,9,1,13,1,3
2.8184651469344884,2445,2015,3.0,True,41.979744683578325,3.0,129,1707902003,Eixample,83.85,42.82,G,1,1,1,1,1,26786.0,21350.0,35.6,3.2,24.5,17.4,32.4,Eixample Nord,2.2,29.7,21.1,0.6,46.3,3.2,35.6,26786.0,21350.0,55906.0,22585.0,43536.0,17588.0,44.3,1268.0,32.4,24.5,88.7,17.4,2.5,1,6,1,20,1,24,1,47,1,5
2.824468074058496,1145,2015,4.0,True,41.96911696432646,1.0,93,1707902018,Sud,89.6,41.2,E,1,1,1,1,1,23488.0,21350.0,27.5,2.5,14.8,22.9,26.2,Montilivi,1.9,10.3,16.5,1.4,69.9,2.5,27.5,23488.0,21350.0,49484.0,18985.0,39844.0,15286.0,38.4,1525.0,26.2,14.8,91.8,22.9,2.6,1,5,1,4,1,2,1,12,1,2
2.8251232012728185,750,2015,1.0,False,41.98565841664622,3.0,83,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell,1.3,24.6,12.7,1.7,59.7,3.9,40.6,19189.0,15750.0,35873.0,16771.0,28724.0,13429.0,39.0,968.0,47.7,11.5,66.1,13.9,2.1,1,4,1,14,1,8,1,25,1,16
2.826156948278502,520,2015,2.0,False,41.98407153258994,3.0,55,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell,1.8,20.4,13.8,2.0,62.1,3.3,39.6,19430.0,15400.0,36349.0,16565.0,28954.0,13196.0,39.1,1020.0,44.6,13.2,84.6,17.2,2.2,1,3,1,11,1,7,1,21,1,15
2.820998276558405,850,2015,3.0,True,41.97673634731508,3.0,70,1707902006,Eixample,79.0,43.2,E,1,1,1,1,1,23171.0,19950.0,35.3,3.4,22.4,18.8,33.0,Eixample Nord,1.9,21.6,24.4,1.4,50.6,3.4,35.3,23171.0,19950.0,46954.0,19377.0,37699.0,15557.0,42.8,2035.0,33.0,22.4,83.7,18.8,2.4,1,8,1,25,1,23,1,23,1,4
2.8241110024677205,1835,2015,3.0,True,41.97593844759189,5.0,116,1707901003,Centre,64.0,48.77,G,1,1,1,1,1,20901.0,17850.0,36.9,3.5,16.8,16.4,36.3,Carme,1.9,15.5,18.7,1.7,62.3,3.5,36.9,20901.0,17850.0,40255.0,17630.0,32452.0,14212.0,41.2,1265.0,36.3,16.8,83.8,16.4,2.2,1,4,1,14,1,11,1,16,1,4
2.809298841578525,1000,2015,3.0,True,41.96994620506425,2.0,100,1707903012,Eixample,53.73,33.96,E,1,1,1,1,0,12766.0,11550.0,36.8,3.8,11.9,22.8,18.0,Eixample Sud,4.0,6.0,21.6,3.4,65.1,3.8,36.8,12766.0,11550.0,29805.0,9499.0,25763.0,8211.0,37.0,2736.0,18.0,11.9,68.0,22.8,3.1,1,7,1,8,1,1,1,8,0,0
2.817549693481623,1090,2015,3.0,True,41.98528479657259,3.0,107,1707903004,Eixample,79.0,43.2,E,1,1,1,1,1,26842.0,24850.0,26.3,2.2,15.3,20.6,29.7,Eixample Nord,1.5,18.5,13.9,0.9,65.3,2.2,26.3,26842.0,24850.0,54373.0,22289.0,42755.0,17526.0,40.9,1093.0,29.7,15.3,93.3,20.6,2.4,1,5,1,8,1,11,1,14,1,3
2.82439977285301,590,2015,1.0,False,41.97694096374475,1.0,60,1707901003,Centre,64.0,48.77,G,1,1,1,1,1,20901.0,17850.0,36.9,3.5,16.8,16.4,36.3,Carme,1.9,15.5,18.7,1.7,62.3,3.5,36.9,20901.0,17850.0,40255.0,17630.0,32452.0,14212.0,41.2,1265.0,36.3,16.8,83.8,16.4,2.2,1,6,1,16,1,10,1,15,1,3
2.82534826069662,1305,2015,2.0,False,41.98266137412804,3.0,57,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell,1.8,20.4,13.8,2.0,62.1,3.3,39.6,19430.0,15400.0,36349.0,16565.0,28954.0,13196.0,39.1,1020.0,44.6,13.2,84.6,17.2,2.2,1,3,1,10,1,8,1,25,1,10
2.8252365414667966,1080,2015,2.0,True,41.98456912910699,1.0,57,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell,1.3,24.6,12.7,1.7,59.7,3.9,40.6,19189.0,15750.0,35873.0,16771.0,28724.0,13429.0,39.0,968.0,47.7,11.5,66.1,13.9,2.1,1,4,1,13,1,9,1,25,1,17
2.825157018159306,985,2015,3.0,True,41.98398224324027,1.0,92,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell,1.8,20.4,13.8,2.0,62.1,3.3,39.6,19430.0,15400.0,36349.0,16565.0,28954.0,13196.0,39.1,1020.0,44.6,13.2,84.6,17.2,2.2,1,4,1,11,1,9,1,23,1,15
2.8247564514933403,605,2015,1.0,False,41.9867712959301,1.0,58,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell,1.3,24.6,12.7,1.7,59.7,3.9,40.6,19189.0,15750.0,35873.0,16771.0,28724.0,13429.0,39.0,968.0,47.7,11.5,66.1,13.9,2.1,1,3,1,13,1,6,1,22,1,12
2.824435616618864,1145,2015,3.0,True,41.98394950583577,1.0,91,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell,1.8,20.4,13.8,2.0,62.1,3.3,39.6,19430.0,15400.0,36349.0,16565.0,28954.0,13196.0,39.1,1020.0,44.6,13.2,84.6,17.2,2.2,1,5,1,13,1,10,1,26,1,16
2.820756467189909,405,2015,1.0,True,41.98352230607561,0.0,58,1707903001,Centre,105.0,41.42,E,1,1,1,1,1,24048.0,20650.0,37.0,3.2,20.8,12.7,44.4,Mercadal,2.3,27.8,22.5,1.2,46.2,3.2,37.0,24048.0,20650.0,44064.0,20803.0,35402.0,16714.0,43.6,963.0,44.4,20.8,84.5,12.7,2.1,1,5,1,15,1,22,1,27,1,9
