lon,price,year_available,rooms,elevator,lat,floors,area,census_tract_INE,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia,has_education_within_500m,has_food_within_500m,has_health_within_500m,has_mobility_within_500m,has_public_service_within_500m,renda_med,renda_mediana,gini,p80_p20,pct_65_plus,pct_under18,pct_single_household,sector_oficial
2.813743223639647,985,2022,3.0,True,41.98170527247122,2.0,81,1707903005,Eixample,54.0,26.48,E,1,1,1,1,1,32801.0,30450.0,26.1,2.2,16.7,16.9,30.6,Eixample Nord
2.8124576506768864,1615,2022,4.0,True,41.96489738861125,0.0,152,1707902022,Eixample,102.0,42.7,E,1,1,1,1,1,22320.0,20650.0,29.4,2.4,7.4,25.0,29.5,Eixample Sud
2.825873670403126,725,2022,2.0,True,41.98381880671498,3.0,48,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.823998629865607,1120,2022,4.0,True,41.969614129703125,1.0,111,1707902010,Eixample,66.0,34.32,E,1,1,1,1,1,25348.0,22750.0,26.5,2.3,15.1,16.7,33.4,Eixample Sud
2.8184597785141308,2010,2022,2.0,True,41.97963522128456,3.0,79,1707902003,Eixample,166.0,27.23,D,1,1,1,1,1,33189.0,25550.0,36.5,2.9,23.8,17.9,34.4,Eixample Nord
2.820728361005542,1700,2022,4.0,False,41.97886045375006,2.0,101,1707902004,Eixample,75.0,55.93,E,1,1,1,1,1,31158.0,26950.0,33.6,2.9,23.3,16.7,36.8,Eixample Nord
2.8249495615000235,1100,2022,3.0,True,41.97556862984165,3.0,108,1707901003,Centre,204.0,40.04,D,1,1,1,1,1,25569.0,22750.0,31.6,2.7,17.5,17.1,32.5,Carme
2.8183281309950643,1825,2022,2.0,True,41.98063469344691,3.0,99,1707902002,Eixample,79.0,48.17,E,1,1,1,1,1,30920.0,26250.0,34.2,2.9,18.0,17.7,35.6,Eixample Nord
2.821294368550777,1405,2022,2.0,True,41.98267098089482,1.0,88,1707903001,Centre,105.0,49.72,E,1,1,1,1,1,28706.0,23450.0,35.3,2.9,18.1,16.7,42.5,Mercadal
2.8245651191495096,645,2022,3.0,False,41.98423715449327,3.0,50,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.820418766774398,3515,2022,3.0,True,41.97887925452486,1.0,128,1707902003,Eixample,166.0,27.23,D,1,1,1,1,1,33189.0,25550.0,36.5,2.9,23.8,17.9,34.4,Eixample Nord
2.82069951155143,1450,2022,4.0,False,41.97822178102565,0.0,97,1707902004,Eixample,75.0,55.93,E,1,1,1,1,1,31158.0,26950.0,33.6,2.9,23.3,16.7,36.8,Eixample Nord
2.826437857570747,560,2022,2.0,False,41.98421535926955,3.0,46,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.813089572534898,935,2022,2.0,True,41.98143838602599,2.0,79,1707903019,Eixample,35.0,44.97,D,1,1,1,1,1,28337.0,25550.0,28.4,2.5,15.0,18.3,30.5,Eixample Nord
2.821548997512452,1475,2022,2.0,True,41.98231991969873,1.0,81,1707902001,Centre,87.0,25.05,E,1,1,1,1,1,33528.0,30450.0,31.7,2.7,26.5,17.6,40.9,Mercadal
2.8185319275804024,1950,2022,4.0,True,41.98045252258164,6.0,173,1707902002,Eixample,79.0,48.17,E,1,1,1,1,1,30920.0,26250.0,34.2,2.9,18.0,17.7,35.6,Eixample Nord
2.8205413313639265,440,2022,1.0,False,41.983349169240576,1.0,58,1707903001,Centre,105.0,49.72,E,1,1,1,1,1,28706.0,23450.0,35.3,2.9,18.1,16.7,42.5,Mercadal
2.808366262506013,1405,2022,2.0,True,41.99409279782298,1.0,69,1707906002,Oest,113.0,70.53,E,1,0,1,1,1,21790.0,20650.0,24.8,2.2,15.3,21.9,23.8,Taialà
2.822762931566712,905,2022,3.0,False,41.9703947475439,1.0,94,1707902010,Eixample,66.0,34.32,E,1,1,1,1,1,25348.0,22750.0,26.5,2.3,15.1,16.7,33.4,Eixample Sud
2.824934834532113,1270,2022,2.0,True,41.986468849570045,4.0,111,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.8176803778158432,1115,2022,3.0,True,41.97965427410632,5.0,92,1707902002,Eixample,79.0,48.17,E,1,1,1,1,1,30920.0,26250.0,34.2,2.9,18.0,17.7,35.6,Eixample Nord
2.824361854286534,1200,2022,2.0,False,41.98760704166445,1.0,90,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.817030443997356,1055,2022,3.0,True,41.98513863430598,4.0,89,1707903004,Eixample,90.0,48.14,E,1,1,1,1,1,32681.0,29400.0,27.4,2.4,17.8,15.0,29.8,Eixample Nord
2.826021267925764,1610,2022,2.0,True,41.99108969896756,1.0,48,1707905002,Nord,61.0,52.03,E,1,1,1,1,1,19052.0,17150.0,30.8,2.6,16.4,17.1,36.9,Pedret
2.8253126199750085,960,2022,2.0,True,41.97513107417409,6.0,70,1707901004,Centre,140.0,59.87,D,1,1,1,1,1,19071.0,16450.0,32.9,2.7,14.6,17.0,37.0,Carme
2.821329760739025,1845,2022,2.0,True,41.982621140388495,1.0,68,1707903001,Centre,105.0,49.72,E,1,1,1,1,1,28706.0,23450.0,35.3,2.9,18.1,16.7,42.5,Mercadal
2.8250002153114964,1775,2022,2.0,False,41.98446464242112,1.0,75,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.821426205334203,2980,2022,1.0,True,41.97781673498881,1.0,81,1707902004,Eixample,75.0,55.93,E,1,1,1,1,1,31158.0,26950.0,33.6,2.9,23.3,16.7,36.8,Eixample Nord
2.8176012959463925,2250,2022,3.0,True,41.97877837026227,5.0,95,1707902002,Eixample,79.0,48.17,E,1,1,1,1,1,30920.0,26250.0,34.2,2.9,18.0,17.7,35.6,Eixample Nord
2.81823704936172,1425,2022,2.0,True,41.97974505108412,2.0,57,1707902002,Eixample,79.0,48.17,E,1,1,1,1,1,30920.0,26250.0,34.2,2.9,18.0,17.7,35.6,Eixample Nord
2.824223594058298,1290,2022,4.0,True,41.96957393081208,1.0,136,1707902018,Sud,91.0,63.11,F,1,1,1,1,1,28063.0,26250.0,26.9,2.3,14.8,20.8,27.3,Montilivi
2.8142263762533792,1675,2022,4.0,True,41.97850019698841,5.0,125,1707903020,Eixample,84.0,30.76,E,1,1,1,1,1,29168.0,25550.0,28.8,2.5,19.4,15.6,30.2,Eixample Nord
2.8140857185095114,1555,2022,3.0,True,41.978222260492544,5.0,130,1707903020,Eixample,84.0,30.76,E,1,1,1,1,1,29168.0,25550.0,28.8,2.5,19.4,15.6,30.2,Eixample Nord
2.8124987333615343,3040,2022,4.0,False,41.96537235607703,1.0,200,1707902022,Eixample,102.0,42.7,E,1,1,1,1,1,22320.0,20650.0,29.4,2.4,7.4,25.0,29.5,Eixample Sud
2.831389708329174,2225,2022,4.0,False,41.99482336867058,1.0,328,1707905001,Montjuïc,258.0,41.07,D,0,1,1,1,0,39493.0,33950.0,31.5,2.3,24.6,17.1,16.5,Montjuïc
2.819701471829435,1790,2022,3.0,True,41.984691237991626,3.0,64,1707903003,Eixample,106.0,64.79,F,1,1,1,1,1,28365.0,24150.0,33.4,3.0,14.2,16.7,35.1,Eixample Nord
2.820481527639624,2885,2022,2.0,True,41.97887574412897,1.0,94,1707902003,Eixample,166.0,27.23,D,1,1,1,1,1,33189.0,25550.0,36.5,2.9,23.8,17.9,34.4,Eixample Nord
2.824137065181982,690,2022,1.0,False,41.97674758472384,1.0,42,1707901003,Centre,204.0,40.04,D,1,1,1,1,1,25569.0,22750.0,31.6,2.7,17.5,17.1,32.5,Carme
2.823773069936092,1255,2022,4.0,True,41.969462882894206,1.0,124,1707902010,Eixample,66.0,34.32,E,1,1,1,1,1,25348.0,22750.0,26.5,2.3,15.1,16.7,33.4,Eixample Sud
2.820378252513912,1455,2022,3.0,True,41.98546180507623,3.0,104,1707903003,Eixample,106.0,64.79,F,1,1,1,1,1,28365.0,24150.0,33.4,3.0,14.2,16.7,35.1,Eixample Nord
2.8080400260274767,1555,2022,2.0,False,41.99455881312475,1.0,70,1707906002,Oest,113.0,70.53,E,1,0,1,1,1,21790.0,20650.0,24.8,2.2,15.3,21.9,23.8,Taialà
2.8245564062897928,595,2022,2.0,False,41.98370296073529,4.0,62,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.8196008026546533,785,2022,2.0,True,41.98298307957418,1.0,69,1707903003,Eixample,106.0,64.79,F,1,1,1,1,1,28365.0,24150.0,33.4,3.0,14.2,16.7,35.1,Eixample Nord
2.8254116059110728,1420,2022,4.0,True,41.98437074948488,1.0,86,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.819776513465261,920,2022,2.0,True,41.98289058350841,0.0,75,1707903003,Eixample,106.0,64.79,F,1,1,1,1,1,28365.0,24150.0,33.4,3.0,14.2,16.7,35.1,Eixample Nord
2.8155387690482927,1575,2022,2.0,True,41.9687078816006,1.0,80,1707902011,Eixample,66.0,62.58,F,1,1,1,1,1,22244.0,20650.0,29.0,2.5,11.9,18.9,31.1,Eixample Sud
2.8217639352039545,1410,2022,2.0,True,41.97566245654068,0.0,85,1707902006,Eixample,62.0,37.15,E,1,1,1,1,1,27154.0,24150.0,32.4,3.2,21.0,15.2,34.8,Eixample Nord
2.825135082150425,1370,2022,1.0,True,41.98442020273957,1.0,85,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.8252545014861394,1240,2022,3.0,True,41.97541299568788,3.0,135,1707901004,Centre,140.0,59.87,D,1,1,1,1,1,19071.0,16450.0,32.9,2.7,14.6,17.0,37.0,Carme
2.824965968933173,990,2022,2.0,False,41.975304722377146,7.0,68,1707901003,Centre,204.0,40.04,D,1,1,1,1,1,25569.0,22750.0,31.6,2.7,17.5,17.1,32.5,Carme
2.825800130284669,1175,2022,4.0,True,41.983722558285024,3.0,131,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.8082576782609414,1620,2022,2.0,False,41.99393561671465,1.0,54,1707906002,Oest,113.0,70.53,E,1,0,1,1,1,21790.0,20650.0,24.8,2.2,15.3,21.9,23.8,Taialà
2.8244853120576496,1810,2022,3.0,False,41.983914862940246,3.0,74,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.824986158448304,1050,2022,3.0,True,41.98418195183694,0.0,93,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.808269889947543,1510,2022,1.0,False,41.99431804889228,1.0,75,1707906002,Oest,113.0,70.53,E,1,0,1,1,1,21790.0,20650.0,24.8,2.2,15.3,21.9,23.8,Taialà
2.812010554828648,2870,2022,4.0,True,41.96566438070016,1.0,209,1707902022,Eixample,102.0,42.7,E,1,1,1,1,1,22320.0,20650.0,29.4,2.4,7.4,25.0,29.5,Eixample Sud
2.82462709203977,3525,2022,4.0,True,41.97539147261059,1.0,141,1707901003,Centre,204.0,40.04,D,1,1,1,1,1,25569.0,22750.0,31.6,2.7,17.5,17.1,32.5,Carme
2.824633659849702,1000,2022,1.0,True,41.98715107107068,6.0,50,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.818881867893692,2805,2022,2.0,True,41.98008993224141,5.0,102,1707902003,Eixample,166.0,27.23,D,1,1,1,1,1,33189.0,25550.0,36.5,2.9,23.8,17.9,34.4,Eixample Nord
2.825228238943278,1375,2022,2.0,False,41.9839603264589,0.0,77,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.8211618279667574,1060,2022,3.0,True,41.97733905798329,4.0,57,1707902006,Eixample,62.0,37.15,E,1,1,1,1,1,27154.0,24150.0,32.4,3.2,21.0,15.2,34.8,Eixample Nord
2.812887179146399,990,2022,3.0,True,41.96554231661821,5.0,117,1707902022,Eixample,102.0,42.7,E,1,1,1,1,1,22320.0,20650.0,29.4,2.4,7.4,25.0,29.5,Eixample Sud
2.8241520401188014,1585,2022,3.0,False,41.98463143067768,3.0,77,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.8190490472650582,1210,2022,3.0,False,41.98453686821869,1.0,104,1707903003,Eixample,106.0,64.79,F,1,1,1,1,1,28365.0,24150.0,33.4,3.0,14.2,16.7,35.1,Eixample Nord
2.812214302763411,1415,2022,4.0,True,41.96533602674105,5.0,128,1707902022,Eixample,102.0,42.7,E,1,1,1,1,1,22320.0,20650.0,29.4,2.4,7.4,25.0,29.5,Eixample Sud
2.830409048448258,2650,2022,4.0,False,41.97342863178423,5.0,172,1707902014,Sud,74.0,39.14,E,1,0,1,1,1,20435.0,17850.0,33.2,2.7,14.9,19.4,26.0,Montilivi
2.818515987701245,3340,2022,3.0,True,41.98044008256975,3.0,125,1707902002,Eixample,79.0,48.17,E,1,1,1,1,1,30920.0,26250.0,34.2,2.9,18.0,17.7,35.6,Eixample Nord
2.824831632430348,1505,2022,2.0,True,41.983997835957645,1.0,85,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.820234953647304,935,2022,3.0,True,41.97784901184604,1.0,59,1707902004,Eixample,75.0,55.93,E,1,1,1,1,1,31158.0,26950.0,33.6,2.9,23.3,16.7,36.8,Eixample Nord
2.824834828062455,1055,2022,3.0,True,41.98397736251376,2.0,92,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.8198799125961065,830,2022,3.0,True,41.98293368499431,1.0,83,1707903001,Centre,105.0,49.72,E,1,1,1,1,1,28706.0,23450.0,35.3,2.9,18.1,16.7,42.5,Mercadal
2.824816504365009,2230,2022,2.0,True,41.97579181695853,1.0,53,1707901003,Centre,204.0,40.04,D,1,1,1,1,1,25569.0,22750.0,31.6,2.7,17.5,17.1,32.5,Carme
2.831677530666481,1520,2022,4.0,True,41.99512173874285,3.0,138,1707905001,Montjuïc,258.0,41.07,D,0,1,1,1,0,39493.0,33950.0,31.5,2.3,24.6,17.1,16.5,Montjuïc
2.8101603827403188,1715,2022,4.0,True,41.97387885689763,5.0,119,1707903006,Eixample,70.0,84.54,G,1,1,1,1,1,23916.0,21350.0,29.6,2.6,20.7,18.4,28.2,Sant Narcís
2.822810919648138,1105,2022,3.0,False,41.97055466697217,1.0,99,1707902010,Eixample,66.0,34.32,E,1,1,1,1,1,25348.0,22750.0,26.5,2.3,15.1,16.7,33.4,Eixample Sud
2.825384703734369,2545,2022,3.0,True,41.97569596228895,5.0,132,1707901003,Centre,204.0,40.04,D,1,1,1,1,1,25569.0,22750.0,31.6,2.7,17.5,17.1,32.5,Carme
2.812861759555109,1180,2022,3.0,True,41.965691062074335,5.0,116,1707902022,Eixample,102.0,42.7,E,1,1,1,1,1,22320.0,20650.0,29.4,2.4,7.4,25.0,29.5,Eixample Sud
2.819243693583751,1145,2022,2.0,True,41.97881975219008,5.0,76,1707902003,Eixample,166.0,27.23,D,1,1,1,1,1,33189.0,25550.0,36.5,2.9,23.8,17.9,34.4,Eixample Nord
2.824929978250132,1425,2022,1.0,True,41.98417352863111,1.0,83,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.8253846634648623,1195,2022,3.0,True,41.98380217497293,1.0,76,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.826087573574615,1415,2022,2.0,False,41.99096204208007,3.0,61,1707905002,Nord,61.0,52.03,E,1,1,1,1,1,19052.0,17150.0,30.8,2.6,16.4,17.1,36.9,Pedret
2.8086500685822755,1425,2022,2.0,True,41.99425155993194,1.0,66,1707906002,Oest,113.0,70.53,E,1,0,1,1,1,21790.0,20650.0,24.8,2.2,15.3,21.9,23.8,Taialà
2.812188025964294,1425,2022,3.0,True,41.96550452742429,1.0,151,1707902022,Eixample,102.0,42.7,E,1,1,1,1,1,22320.0,20650.0,29.4,2.4,7.4,25.0,29.5,Eixample Sud
2.8051867271632114,1020,2022,3.0,False,41.97552367883112,4.0,97,1707903011,Santa Eugènia de Ter,85.0,67.15,F,1,1,1,1,1,16684.0,15050.0,29.6,2.6,14.0,21.9,27.0,Santa Eugènia
2.825056226320206,2370,2022,3.0,False,41.98425207869345,2.0,109,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.808588207371098,1305,2022,2.0,False,41.99416528246853,1.0,79,1707906002,Oest,113.0,70.53,E,1,0,1,1,1,21790.0,20650.0,24.8,2.2,15.3,21.9,23.8,Taialà
2.8246269148805747,1180,2022,3.0,True,41.98465832716332,3.0,87,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.808567344417876,1495,2022,1.0,True,41.99430293353882,1.0,51,1707906002,Oest,113.0,70.53,E,1,0,1,1,1,21790.0,20650.0,24.8,2.2,15.3,21.9,23.8,Taialà
2.8157722704479693,1470,2022,2.0,True,41.96917810060231,0.0,59,1707902011,Eixample,66.0,62.58,F,1,1,1,1,1,22244.0,20650.0,29.0,2.5,11.9,18.9,31.1,Eixample Sud
2.816941282333804,1440,2022,4.0,True,41.9844992817517,5.0,105,1707903003,Eixample,106.0,64.79,F,1,1,1,1,1,28365.0,24150.0,33.4,3.0,14.2,16.7,35.1,Eixample Nord
2.8214870371496974,1675,2022,2.0,True,41.98242705904978,1.0,98,1707902001,Centre,87.0,25.05,E,1,1,1,1,1,33528.0,30450.0,31.7,2.7,26.5,17.6,40.9,Mercadal
2.818470701196874,2470,2022,3.0,True,41.97978294590792,1.0,107,1707902003,Eixample,166.0,27.23,D,1,1,1,1,1,33189.0,25550.0,36.5,2.9,23.8,17.9,34.4,Eixample Nord
2.8132263990173607,995,2022,2.0,True,41.98142842293195,3.0,91,1707903020,Eixample,84.0,30.76,E,1,1,1,1,1,29168.0,25550.0,28.8,2.5,19.4,15.6,30.2,Eixample Nord
2.8200519429091204,1640,2022,2.0,True,41.98515128917005,3.0,108,1707903003,Eixample,106.0,64.79,F,1,1,1,1,1,28365.0,24150.0,33.4,3.0,14.2,16.7,35.1,Eixample Nord
2.824632598600945,1410,2022,2.0,True,41.98451727065106,1.0,84,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.821767815111841,1020,2022,2.0,True,41.97606340200648,1.0,83,1707902006,Eixample,62.0,37.15,E,1,1,1,1,1,27154.0,24150.0,32.4,3.2,21.0,15.2,34.8,Eixample Nord
2.8271736372332,2380,2022,4.0,True,41.9737114960209,1.0,215,1707902009,Sud,130.0,57.93,D,1,1,1,1,1,25220.0,22750.0,27.8,2.3,18.7,13.5,30.9,Montilivi
2.824607454050037,1035,2022,1.0,False,41.98589330298617,1.0,44,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.824652298297983,1035,2022,2.0,False,41.98231365250138,5.0,113,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.8267866304972555,2355,2022,4.0,True,41.97359005767034,1.0,244,1707902009,Sud,130.0,57.93,D,1,1,1,1,1,25220.0,22750.0,27.8,2.3,18.7,13.5,30.9,Montilivi
2.8213129783861017,1160,2022,2.0,True,41.9757769188707,1.0,107,1707902006,Eixample,62.0,37.15,E,1,1,1,1,1,27154.0,24150.0,32.4,3.2,21.0,15.2,34.8,Eixample Nord
2.824900241789383,585,2022,3.0,False,41.984172945583545,4.0,58,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.824575538775639,1430,2022,3.0,False,41.98292788296892,4.0,92,1707901001,Centre,62.0,60.37,F,1,1,1,1,1,25559.0,20650.0,37.6,3.3,11.3,13.2,42.7,Barri Vell
2.824973311516948,1125,2022,1.0,False,41.98544560129465,4.0,80,1707904001,Centre,102.0,43.65,E,1,1,1,1,1,23703.0,19250.0,35.4,3.0,11.0,13.7,44.1,Barri Vell
2.814001770955512,1825,2022,4.0,True,41.97845849620522,5.0,111,1707903015,Eixample,106.0,31.38,E,1,1,1,1,1,18389.0,16450.0,30.5,2.8,20.3,16.9,32.7,Eixample Nord
2.8124248805834324,3005,2022,4.0,True,41.96559842440409,2.0,206,1707902022,Eixample,102.0,42.7,E,1,1,1,1,1,22320.0,20650.0,29.4,2.4,7.4,25.0,29.5,Eixample Sud
2.83171396941204,1305,2022,4.0,True,41.9941667897072,2.0,133,1707905001,Montjuïc,258.0,41.07,D,0,1,1,1,0,39493.0,33950.0,31.5,2.3,24.6,17.1,16.5,Montjuïc
2.819372695821095,2030,2022,2.0,True,41.985358334971366,3.0,174,1707903003,Eixample,106.0,64.79,F,1,1,1,1,1,28365.0,24150.0,33.4,3.0,14.2,16.7,35.1,Eixample Nord
2.8247964115190864,2540,2022,3.0,True,41.97518976382972,1.0,114,1707901003,Centre,204.0,40.04,D,1,1,1,1,1,25569.0,22750.0,31.6,2.7,17.5,17.1,32.5,Carme
2.818554639600064,4000,2022,3.0,True,41.97980064082139,4.0,139,1707902003,Eixample,166.0,27.23,D,1,1,1,1,1,33189.0,25550.0,36.5,2.9,23.8,17.9,34.4,Eixample Nord
2.820993094782648,1125,2022,2.0,True,41.97085481407999,4.0,60,1707902010,Eixample,66.0,34.32,E,1,1,1,1,1,25348.0,22750.0,26.5,2.3,15.1,16.7,33.4,Eixample Sud
2.8160370811165008,1145,2023,3.0,False,41.9915156982518,0.0,58,1707906001,Oest,105.0,43.9,E,0,1,1,1,0,25428.0,24150.0,24.3,2.0,18.3,16.2,21.6,Fontajau
2.81400320207063,2225,2023,4.0,False,41.975644739558206,3.0,127,1707903007,Eixample,71.0,54.33,F,1,1,1,1,1,17724.0,15750.0,29.1,2.6,16.6,17.1,31.7,Eixample Sud
2.8206836448147303,1185,2023,2.0,True,41.97015105451174,4.0,64,1707902010,Eixample,53.0,54.79,E,1,1,1,1,1,26524.0,24150.0,26.2,2.2,15.4,16.0,34.1,Eixample Sud
2.8188442027205807,2685,2023,4.0,True,41.97959946906553,2.0,79,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord
2.8248304248702207,1550,2023,1.0,True,41.98436664580992,4.0,58,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell
2.818549121627041,1380,2023,3.0,True,41.98013223762211,1.0,113,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord
2.8209878922940512,2575,2023,2.0,True,41.97847794661041,1.0,78,1707902004,Eixample,122.0,39.04,E,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord
2.82488985654155,1300,2023,3.0,True,41.9844779208071,1.0,68,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell
2.824819598793456,1365,2023,2.0,True,41.98450405404783,1.0,95,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell
2.820633422564356,1020,2023,4.0,True,41.97790492741662,1.0,125,1707902004,Eixample,122.0,39.04,E,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord
2.818886588400757,2840,2023,3.0,True,41.97957219751996,3.0,152,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord
2.8174577061704755,1595,2023,3.0,True,41.98504927688342,3.0,129,1707903004,Eixample,52.0,47.17,E,1,1,1,1,1,33467.0,31150.0,27.5,2.4,17.7,14.5,30.6,Eixample Nord
2.8251974086881915,2565,2023,2.0,True,41.975473128961184,1.0,47,1707901003,Centre,92.0,21.38,D,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme
2.8085374411042325,1560,2023,2.0,True,41.99429572271971,1.0,52,1707906002,Oest,95.0,57.84,G,1,0,1,1,1,22782.0,21350.0,24.7,2.2,15.3,21.3,24.4,Taialà
2.8251687706448547,1710,2023,3.0,True,41.9844986830477,2.0,93,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell
2.824245614810372,1035,2023,4.0,True,41.96905934499103,0.0,115,1707902018,Sud,53.0,36.99,F,1,1,1,1,1,29739.0,26950.0,28.3,2.3,15.1,20.6,26.4,Montilivi
2.827003841710463,2235,2023,4.0,True,41.97362092482346,0.0,306,1707902009,Sud,88.0,34.58,E,1,1,1,1,1,26669.0,23450.0,29.1,2.3,19.3,13.5,30.4,Montilivi
2.8249426769369745,770,2023,2.0,True,41.97526206157148,6.0,86,1707901003,Centre,92.0,21.38,D,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme
2.818660082292248,1520,2023,3.0,False,41.98021111151429,2.0,99,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord
2.820999246214948,1400,2023,3.0,True,41.97549258495695,1.0,87,1707902006,Eixample,118.0,45.22,E,1,1,1,1,1,27935.0,24850.0,31.6,2.9,19.9,15.2,34.6,Eixample Nord
2.82106598231015,960,2023,3.0,True,41.97694666617184,5.0,62,1707902006,Eixample,118.0,45.22,E,1,1,1,1,1,27935.0,24850.0,31.6,2.9,19.9,15.2,34.6,Eixample Nord
2.820539779942532,2155,2023,2.0,True,41.978661629141385,1.0,62,1707902004,Eixample,122.0,39.04,E,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord
2.817857134475971,1450,2023,3.0,True,41.98001088401693,1.0,118,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord
2.812520229000575,1125,2023,3.0,True,41.97695593963319,3.0,87,1707903016,Eixample,71.0,43.88,C,1,1,1,1,1,21658.0,19250.0,30.2,2.5,22.5,14.8,28.8,Eixample Nord
2.825055431341009,1085,2023,3.0,True,41.984667771691534,2.0,80,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell
2.8259416833295203,845,2023,1.0,False,41.98735627726031,2.0,48,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell
